,Unnamed: 0,Name,Date,Content
5589,16984,当一颗小栗子,2023年06月25日 17:52  来自 HarmonyOS设备,希望 明天去上班 会再咳对 空气非常过敏
5590,16985,脩芷符喵,2023年06月25日 17:18,咱   ，🚬这个事情 真 只接受 铜仁文 出现，现实生活中  十分十分抵触（去老板 跟他 事情，出来后浑身  烟味儿有感..熏死
5591,16986,橘子令,2023年06月25日 16:48  来自 Xiaomi 13,好想下班 中午下班感觉天好蓝这会坐到 感觉空气  沉闷
5592,16987,晴天仪喝豆浆,2023年06月25日 16:21  来自 iPhone客户端,如果可以， 象牙山生活工作其实    错 选择 夏季 窗外山雾缭绕 空气清新 满眼绿色，家家有树户户有花，交通 很方便，世外桃源般 地方
5593,16988,创业找小鱼,2023年06月25日 15:53  来自 iPhone客户端,打造个性 空间， 再为中介费担心  这个创业时代，人们对于 环境  求越来越高，对于经济实惠和高品质  需求 越来越迫切 因此， 选择自己租  落地窗，充足 阳光与空气质量，很适合互联网创业小伙伴们 🌞🌳没有中介费， 再受到复杂 订约程序 束缚 租金包括所有费
5594,16989,依然如故妖妖xi,2023年06月25日 15:13  来自 iPhone客户端,结婚之后， 变得十分敏感好像周边 人一直 强调妻子这个身份学会做饭 吗？什么时候 孩子？给婆婆发消息问候 吗？过节什么时候回家给长辈做节 甚至还有 ，当心老公以后把 踢  每一句无心 问候 压   心头，成为 怨气 开始 想扮演 成熟 大人，与他们寒暄算 现 只想避开他们
5595,16990,友情喂猫大使,2023年06月25日 14:37  来自 iPhone客户端,好热 窗外吹进来 风过于温暖 整座  空气 跟 一起燥热
5596,16991,用户5299046959,2023年06月25日 11:59  来自 微博网页版,斐思妮 绿膜 片 斐思妮 灯泡膜 盒  或许有这样一种体验 当    教室 或家中正为某事苦恼 已时，突然有人对  “ 们出去走走好吗？” 应邀随他走出 室外，一眼看到 大自然 风光，呼吸到 清新 空气  一定记得  精神 怎样 为之一振，转移 对那件令 苦恼 已 事 关注
5597,16999,迷上我的话可是会被烧伤的,2023年06月25日 00:00  来自 魔法舍的iPhone 11,特『刀剣乱舞-花丸-』～雪 華～「花丸🌸満開まつり 」 花丸满开祭 短剧翻译登场刀 大和守安定（安），加州清光（清），陆奥守吉行（陆），长曾弥虎彻（虎），压切长谷部（部），山姥切长义（本），源清麿（源），水心子正秀（水），南海太郎朝尊（南），山姥切国广（被）——
5598,17004,-秦闲-,2023年06月24日 13:59  来自 老李买的iPhone客户端,周瑜 现代pa  那种很总裁 打工人（）坐   加班到很晚，光看他表情根本看 出来他  满或 疲惫因为很得器重，所以有自己独立  ，傍晚靠  椅 把文件合上，揉 眉心点 根烟，看 缥缈白雾间 城市霓虹，加冷 外套搭 肩上，鼻尖呼进带 烟草味 冷空气，又轻飘飘地吐出来，
5599,17006,周庭锐,2023年06月24日 10:52  来自 HUAWEI P30 Pro,早上出门溜达去，气温大概  ℃，还 算太热，好久没 受这种凉凉 晨风   点多赶紧回家，因为再过一会儿 超过适宜养生 温度  还好明天气温还会再稍降些，或许还可以再出门吹吹风 发现还 某个来源 气象报告可信些，决定把这个来源 空气质量和气象预报放 手机桌面，这才比较有参考价值
5600,17007,芝士帕尼尼粥,2023年06月24日 10:38  来自 iPhone客户端,参加支教一周 啦有时候 真 会很庆幸   轻 时候去做 一些很有意义 事一些  后面回想起来会很幸福 事很想念当时 村  一周 贵州 空气很清新尤其  雨后 山间起雾气 最后一天 离开 早上 校园广播很合时宜  放 纪念  出照 趴  门口 老师们身上  记这一幕记 很久  好
5601,17008,展展阿花,2023年06月24日 09:05  来自 微博轻享版,坐上一对父子 车，他们想去看看那堆丧尸， 去 路上，发现原本去 那条路上，所有 车子  往外跑，只有 们这一辆车 逆行，本来 还想 去 话，把门一定 锁好，但他们父子 车已经很老 ， 听 嘎吱嘎吱响快到那个能去到丧尸区 口子上，他们停下来 ，前面有点堵车， 出来 车辆，正好前
5602,17012,草莓汽水傲,2023年06月24日 04:30  来自 iPhone客户端,svr专门 防晒淡斑精华 主打VE修复光损伤，对阳光伤害带来 细纹 色素沉淀 斑  有修复能力抗UVA UVB 和空气污染，净化皮肤，同时自带spf 防晒， 常通勤 族，足够 ～～ 法国SVR spf ampoule prote t鸡尾酒配方亮肤防护淡化精华液 m
5604,17015,肩膀可以不痛了吗,2023年06月24日 00:28  来自 iPhone客户端,新鲜水果 最有效 空气清新剂 现  躺 李子床上，想起上周 派发 芒果
5605,17016,戚奥耀枫,2023年06月23日 21:51  来自 iPhone,从图书馆出来，空气又湿又重，一抬头看见剩 小勾勾  亮，衬 昏暗 路灯，恍惚间好像听见 高中晚自习 下课铃，旁边室友催 赶紧收作业， 让他先回寝室， 自己再理会儿   教室 后排坐 ，跟朋友们笑 再见，又看 满脸谄笑 同学，从作业堆 抽出一本，让他快点抄完 等到教室 人走
5606,17017,我看你看你看你看你,2023年06月23日 20:17  来自 HUAWEI Mate 40 Pro,每次    觉得闷到头痛放假能呼吸到新鲜空气真 太舒服  此请求国家多多放假
5607,17019,妮妮的呢喃,2023年06月23日 18:34  来自 微博网页版,天气预报 ，这几天持续高温 树叶纹丝 动，大太阳下，放个鸡蛋，差 多可以吃 吧 现 天气预报真 准确，下 下雨 可以精确到时间  大数据信息化时代，预报  °高温，可 这  有 °  淄博烧烤， 用出  可 受 到  从没像这一刻想 空调 好 对于夏天，空调属于现代最高科技
5609,17021,whoisthemonster,2023年06月22日 23:22  来自 微博网页版,追丑猹 时候对 空气买 那些废纸到   搬 才丢掉🚬总之     号，本秀芬永远 会忘记 那个 子，那之后 再  会真 对哪个男 或者团上头   算上头   会信什么中输 赎罪券， 买 几十张专辑  做票团还  没 🚬
5610,17023,脆皮小鸭12138,2023年06月22日 21:30  来自 同人cp日推超话,校园沙雕文/ .高一期末选文理分科理综 文综  同桌选 文科  这么会选科，   命啦？ .同桌拍 拍校服上面 存  灰尘下巴微微昂起指 指校花 位置“近水楼台先得 ，爱情和成绩 势 必得”刹避 心 想 . 选 理科因为裴晏选 理最主  因为 地理学  一点
5611,17024,Ran7_2s,2023年06月22日 21:09  来自 nova7SE 5G你在焦点在,抑郁  随便写点 学校想完  剧情没错又  ， 又来炒冷饭之没有未来亿韭 ■天城一彩 长靴踏过水洼，原本平静 水面上泛起阵阵涟漪 距离暴雨 时间已经 远，他此刻 正 赶回基金会 途中——这场暴雨 会怜悯神秘学家或人类，他唯有回到那些特殊  可以躲避暴雨 设施中
5612,17030,野游狼-yeulang,2023年06月22日 00:29  来自 iPhone客户端,钱三儿终于男人 一回，领导又再次提出  宏伟目标，严格  求，总之   切实际，让钱三完成  ，钱三儿 被杨峰气笑 ，直接和领导  “ 实  能力有限无法满足您 这么高  求和期望，为  影响整个单位 发展， 影响局长您思想 贯彻实施， 建议局长慎重考虑一下新 部门负责人，及时
5613,17031,意墨云烟430,2023年06月21日 22:08  来自 iPhone客户端,六  夏雨一阵一阵 ，雨染  落地窗外远方 青山，空气 闻起来很干净，连雨 知春去，一晴方觉夏深，浓浓 夏天，阵雨一小时，马上又开始 夏天 节奏，今 夏至，明 端午佳节，蝉鸣虫叫，燥热难耐，刚下雨 地面， 阳光 照射下，马上干 ，突然想吃一份冰淇淋，喝 冰块 可乐，想作诗，想
5614,17032,刘刘刘的碎碎念,2023年06月21日 21:54  来自 iPhone 14 Pro,记录一下刘司机第一次上高速， 得  村  空气比 好多
5615,17034,职场搬砖人陆璐,2023年06月21日 20:29  来自 微博 weibo.com,空气循环扇电风扇家用小风扇， . 入  坐式便携摇头 宿舍涡轮对流电扇
5616,17035,马达加斯加加加你,2023年06月21日 20:03  来自 iPhone客户端,带  给  水泡和公司发 空气回家过节咯
5617,17036,葡萄昂口抚液,2023年06月21日 19:54  来自 Android,顺航一 同桌 前文 正文中午饭点到，教学楼 几乎空无一人，唯独三班门口赫然立 两个门神 嘬航无奈地歪下嘴，伸手给张军号看时间 张军号倒没多饿，一本正经地劝他 ，这样 错峰吃饭 ，省得排队抢饭 又跟他 ，哎，现  刚好可以游泳嘛，楼道 多空旷 声音还没落 被长长扁扁
5618,17039,马德里8835,2023年06月21日 18:02  来自 荣耀Play5T,下班走出 感觉空气中充满 自由和喜悦 味道假期快乐🎉～
5619,17041,offfev9r,2023年06月21日 15:31  来自 微博轻享版,同事们  们喝点水吧 这 空气质量比地铁 差
5620,17043,香香小粉果,2023年06月21日 13:30  来自 iQOO Neo7 SE,看 顾中一，李松蔚好多大博主老师 ， 买   行动营开始心理健身    练习内容 正念饮食，练习   午休时间开始练习 ，同事们正 吃午饭看剧，偶尔还有讨论， 算特别安静 但 练习时总体还 比较专注 ，感受到 呼吸时空气 清凉，原来空气 这样凉爽 走神时想到
5621,17044,我有趣又别致,2023年06月21日 13:01  来自 iPhone客户端,真 很离谱，工位斜对面一整张桌子摆    嬢嬢们 电饭锅，空气炸锅，面条和各种调料  拿 瓶百岁山， 喝 半瓶被提醒 才发现已经过期
5622,17045,遇见与你melody,2023年06月21日 11:13  来自 真我X7 Pro 5G,办装修边 ，每天甲醛超标，老板  找人回来除甲醛 每天开空气清新机，全部柜台 用 光触媒，加 除甲醛植物，碳包，除甲醛那种盒，   ，还 这样 生命每天受到伤害，什么时候 会发生质变 麻烦  唉，老板自己  才回来两大，呆几小时  受罪  们员工？
5623,17046,从眉梢到眼角的爱意,2023年06月21日 10:19  来自 iPhone客户端,好喜欢    自由空气✌️
5624,17047,一不小心就飞到外婆桥,2023年06月21日 09:44  来自 iPhone客户端,谁  空气 投毒  只 坐    算什么  干 会很快开始头晕目眩
5625,17049,花园鳗鱼饭,2023年06月21日 08:11  来自 微博轻享版,空调温度很符合 对   求，   有点偏冷 ，偏冷 空气 会让人有点困..毕竟两点睡六点起，从昨天才开始 跳绳  会这么快见效.. 过这两天活出 人样，没喝酒，吃自己煮 饭，运动，很好 但 呃今晚还得加把劲画出来 加油
5626,17050,SHSHSH_shshsh,2023年06月21日 06:53  来自 iPhone客户端,P   一天 地，深圳➡️香港➡️福冈➡️熊本，特种兵累 P   熊本城下午 点 关 ，因为看海豚回来已经关闭而没能参观，远远看一眼吧温馨提示 熊本熊部长 重新装修，  底才重新开放最后买个纪念品当作 去过 P   看到成群 海豚可太治愈 最后 拍到 一家三口
5627,17054,Uniquestarblingbling,2023年06月20日 23:28  来自 闽南师范大学超话,闽南师范大学  敢问贵校 学生 电瓶车现    只能以四分之一 价格贱卖？外面市场打压价格 内院失火  没想到学校又来一次背刺 心寒至极 寒假时候 拖  放假 顾学生呼喊 如今 听群众呼声一刀切 这  所谓 高校？您高枕无忧 美滋滋引进共 单车 您这样做何来民心 正逢招生之时
5628,17055,小鱼仔和小猫咪,2023年06月20日 20:19  来自 iPhone 14 Pro Max,牛肉鸡蛋拌面➕冰粽➕黄桃提子今 阴，若 照昨天 雨再下个一天一夜，差 多得淹大街  尽管雨停 ，但空气 闷热潮湿 ， 堵路，变成堵心堵肺 自从高考结束，Simon同志算 真正轻松 下来，有事没事 来 们 聊聊天打打趣，高考前他整个人 紧绷 ， 家 轻言细语，早送
5629,17056,加菲喵喵爱吃肉,2023年06月20日 19:34  来自 iPhone客户端,常分  最近 生活 个梗前几 ，  低层，走廊窗户外有防护栏 每次接水看向窗外，感觉自己 铁窗泪而现 ，  走廊连窗户 没有 空气 流通 没错，铁窗泪 下一步 连铁窗 没有 ，只有泪
5630,17057,xxinnl8,2023年06月20日 19:20  来自 iPhone 14,关于gap如果人只 工厂流水线上 一颗螺丝钉，为什么 赋予它思想？ 岁后投奔找工作 队伍 人生铁律还 为 所谓“可接受应届毕业生” “优待”； 又为什么非得 这个时间点做出选择呢？总觉得  人生好像 柜台前点餐，服务员催促道“ 到底想 吃什么？”，但 还没搞明白自己想吃汉堡还
5631,17058,名探侦毛利树,2023年06月20日 17:42  来自 微博网页版,刚才开会回来，看到 们这边 有娃现充老大哥穿 优衣库  那件联名T恤  十分激动，疯狂拍他肩，  您好品味 ，买游戏 吗？他 ，哦，  看优衣库打折 一件 买白 买 大家 笑 起来， 充满 快乐 空气
5632,17059,囤货君,2023年06月20日 17:21  来自 微博 weibo.com,云米遥控定时空气循环扇家用台式电风扇， 入  大风量轻音 对流风扇
5633,17060,任姓女士,2023年06月20日 17:08  来自 iPhone客户端,老男人打 呼能污染   空气
5634,17061,三天打鱼两天晒王hh,2023年06月20日 16:46  来自 Redmi K50,为 应对  冷空气，嘻嘻超可爱 毛毯
5635,17063,记得吃麻辣烫,2023年06月20日 16:32  来自 iPhone客户端,谁家  空气清新剂会 香奈儿巴黎
5636,17064,可邻科普,2023年06月20日 16:16  来自 微博网页版,知道 们发现没有，每 夏天最热 时候，  或家  会出现一场没有硝烟 战争，而这场战争 起源便 ——空调温度 决定权  那么，空调到底开多少度才合适呢？一般来 ，夏天最适宜人体 空调温度  ℃~ ℃，最低 应该低于 ℃，室内外温差
5637,17067,香菜搬运工_,2023年06月20日 13:59  来自 HUAWEI P50 Pro,-    听到 雷声偶尔  坐烦 会出来 这 透透气但最近天越来越热 出来只会透 过气， 过听到像 下雨 声音 还 出来  湿热 空气一如既往地包裹 每一片区域， 又开始 想 许临时改 高考志愿没来杭州算得上 件幸运 事，因为无论如何向前走总 很多条岔路口，  准平行时空
