,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,Env_prlbm,Sent_lvl
786,3622,3622,3834,13368,叫我老王就行_,2022年11月29日 16:46  来自 小米11 青春版,空调闷  恶心想吐， 外 走廊又被烟味笼罩，厕所 空气居然 最清新,1,-1
787,3623,3623,3835,13371,逆流疾风_不羡,2022年11月29日 16:19  来自 🌧️☁️Android,以后午休下来呼吸绿色 空气叭 然平时   车 ，    和酒店 空调 新鲜空气加点绿色（植物和土地）真 很好闻  家  时候 出门， 难得闻到新鲜 空气味小时候去爬山，山上 空气味道 最喜欢 ，后来 龄大 学业重（ 算借口） 很少爬山 成 后,1,1
788,3624,3624,3836,13372,夏天怎么会结束呢,2022年11月29日 16:14  来自 Android,开空调空气干  五分钟喝口水,1,-1
789,3627,3627,3839,13385,周周Nothing,2022年11月29日 09:40  来自 华为Mate30E Pro 5G,好 冷空气呢  被  空调冷死,1,-1
790,3628,3628,3840,13387,流星酸性桃子,2022年11月29日 09:29  来自 iPhone客户端,怎么老感觉   空气中有一股腥血味,1,-1
791,3632,3632,3844,13393,啵蛰,2022年11月29日 00:08  来自 小米10,去 ，去地上  ，呼吸地上 空气  +,1,-1
792,3639,3639,3852,13421,记忆存档处_,2022年11月28日 15:39  来自 iPhone客户端,外面空气  自由 味道，整天呆   过 早七晚十 生活，没见过阳光，人  发霉,1,-1
793,3641,3641,3854,13429,榴莲班戟ji,2022年11月28日 12:40  来自 HUAWEI Mate 30,这间 咋地 集装箱  集齐 厨房该有 简易设备柴米油盐烹饪油炸蒸煎煮烤空气炸锅容量小那咱 动手把 寸撕成 寸 把食物 热量分 给他人  一种满足低配 双层芝士披萨🍕带拉丝儿哦,1,1
794,3644,3644,3857,13434,秋甜甜的果酱,2022年11月28日 11:36  来自 HarmonyOS设备,之前养  株空气凤梨， 株放家 ， 株摆 养，可能家  疏于养护， 枯死 ， 这株看 还行,1,-1
795,3645,3645,3858,13437,我想要个娃娃机,2022年11月28日 10:14  来自 微博网页版,每次 安泰值班最高兴 事情  去跑腿，这意味  可以暂时从逼仄  桌上跑出去，呼吸一下新鲜空气，虽然徐汇 装修， 没什么新鲜空气，到处  建筑材料释放 臭气，长久坐  生活虽然安逸，但实   适合 这种闲 住 人,1,-1
796,3648,3648,3862,13441,糖圆0205,2022年11月28日 07:58  来自 iPhone客户端,早餐，休息一天回来发现风信子长虫 ，可能 没有通风， 空气差，小红书查 一下，好像没有人遇见这个问题，昨天 照片还没有整理，希望自己尽快整完，,1,-1
797,3663,3663,3878,13474,天天咸鱼牛马,2022年11月26日 21:31  来自 Redmi Note 11 Pro+,和浴缸这样 没有起反应 那他还 男 吗,1,-1
798,3669,3669,3884,13495,锦鲤黄金瞳,2022年11月26日 13:40  来自 荣耀20i,现 公司 装修没多久，新装  气味 可能存  有害气体类污染物，会引起健康问题，即使采用  环保材料， 会让员工心有 安 因此，公司购买 空气净化器，空气净化器可以对这类污染物进行有效 净化，通过合理 布点摆放，对整体 空气质量进行有效控制，使,1,-1
799,3670,3670,3885,13496,花花万物皆是空,2022年11月26日 13:20  来自 小白羊Android,冬天容易雾霾天，灰尘 多导致鼻子容易过敏所以买  空气净化器，这个净化器 仅具有过滤灰尘 作用 更重   净化空气中 有毒有害气体 杀灭空气中 浮游细菌  净化器可以给 过滤 杀菌 消毒 除臭! 可以车载，  小卧室，可以抗菌 去除微尘 去除异味 抗病毒,1,1
800,3676,3676,3891,13508,草台班子成员椰子,2022年11月25日 20:10  来自 HUAWEI P30,公司有小火情，负一楼强电井出 问题，烟雾大散，午休期间听到大厦广播 喊紧急疏散，全部人睡梦中惊醒坐起，从 几楼开始往下走，越往下烟雾越呛，甚至辣眼睛，大家 戴 口罩往下走，走 后面 同事开始催前面 人走快点走快点，于 大家加快脚步，声音越来越大，有点混乱 走到 楼左右楼梯越来,1,-1
801,3677,3677,3892,13509,费奥娜小姐退化论,2022年11月25日 20:02  来自 微博轻享版,耗时 min 核酸采样问题 大，但 为什么有那么多人插队而且——自己插队 这伙人之间人贴人，还几乎贴到前面女学生身上 ，那小姑娘 只好拿伞杵 身后物理保持距离  学校 其实生活没受影响，简简单单四点一线 宿舍-核酸采样点- -食堂， 教工窗口打到 很好吃 水芹炒牛肉这件小事 能,1,-1
802,3689,3689,3904,13556,华夏之声pmx,2022年11月24日 22:49  来自 OPPO A56 5G,河北保定 涞源县重污染天气预警期间 多处石料厂露天开采 相关部门被指 作为 （原标题 河北保定 涞源县重污染天气预警期间 多处石料厂露天开采 相关部门被指 作为 ） 受 利气象条件和区域污染传输影响，空气污染逐步加重，为有效应对此轮污染，最大限度减轻污染程度，    起，河北省,1,-1
803,3690,3690,3905,13557,koneko,2022年11月24日 22:31  来自 iPhone客户端,哦莫， 开始空气有点点变冷 感觉， 穿 两个星期 秋装感觉巨幸福，而且最近大部分  晴天，阳光明媚 下周呢？下周这个应该叫做，跳楼式降温？还 跳崖式？こたつを~（这个词 从希空那 看到 ）湖南火箱谁用谁知道非常黑科技 瓦数小，无明火，又暖和，  们 带货四五个，,1,1
804,3695,3695,3910,13566,米坨你怎么这么可爱,2022年11月24日 16:56  来自 iPhone客户端,每次来市区 ， 一定头昏脑胀，一 没得午休，二 写字楼 空气   好,1,-1
805,3712,3712,3928,13597,取什么名字都保存不了啊,2022年11月23日 16:36  来自 iPhone客户端,因为 太 透气  .所以偶尔 需 出来呼吸一下新鲜空气.. 真 好新鲜  好冷,1,1
806,3716,3716,3933,13604,MHT莫,2022年11月23日 13:14  来自 Redmi Note 7 Pro,侃侃崔家山航空新苑物业供暖服务真 奇葩一 多收费用 集中供暖按照建筑面积加公摊面积之和计算取暖费 打个比方，建筑面积只有 . 平方米 两居室，公摊面积  . 平方米，合计  . ，而铺设地暖管道 只有客厅和两个卧室，面积只有 多平方米，物业和供暖  按照加 公摊面积  . 平方米收费,1,-1
807,3717,3717,3934,13609,电子天使人,2022年11月23日 12:44  来自 iPhone 12,感觉  有人会读脑怎么 昨天还想  座位后面那个空气净化机老当  ， 早上一来它 被挪到另 空位上去,1,-1
808,3721,3721,3938,13616,Aoutleo,2022年11月23日 10:18  来自 iPhone客户端,吃 小面包去交表 负责人戴 防毒面具从他  隔间走出来 当感觉他室内 空气扑向 时，  面包中毒,1,-1
809,3723,3723,3940,13620,泡泡沫沫沫_,2022年11月23日 08:51  来自 荣耀50 5G,早上一打开 门 烟味扑面而来 门窗 赶紧开 散散味 心 默默骂一下傻批 想想还能咋滴 最起码   时候肯定  屋 抽  总 至于能让人家把烟给戒 起码 笃定  跟 有烟瘾 人绝对过 下去 有酒瘾  好 到哪儿去 这些人这辈子   去祸害别人 吧 哦 可能有人能忍站外面晒晒太阳 呼吸下,1,-1
810,3734,3734,3951,13639,_还是别吃了吧,2022年11月22日 15:53  来自 iPhone客户端,坐   浑身刺挠 感觉自己空气过敏,1,-1
811,3754,3754,3971,13699,温暖的灵魂终将相遇喲,2022年11月21日 12:50  来自 微博 weibo.com,. ￥ 香薰，室内持久家用卫生间 厕所除异味宿舍房间香氛空气清新剂，超赞~,1,1
812,3756,3756,3973,13703,完成主线任务的锃亮棱角,2022年11月21日 11:45  来自 HarmonyOS设备,当 从充满冷空气 楼道进入充满橘子香味儿 暖呼呼  ，走到自己座位上闻到淡淡 香水味 时候，一整个被治愈到,1,1
813,3758,3758,3975,13707,浩凯丰,2022年11月21日 09:47  来自 微博网页版,常喝饮水机 水饮水机看似让人喝上好品质 水，实则“二次污染”很严重 每当打开饮水机龙头时，听到“咕噜” 声音，桶 翻出一串气泡，这  有空气进入，灰尘及微生物 会被带入 据国家环境卫生监测部门检测数据显示，桶装饮水机内 冷热水胆 个  洗 会大量繁殖细菌，如大肠杆菌 葡萄球,1,-1
814,3759,3759,3976,13709,要穿着雨衣淋雨,2022年11月21日 08:46  来自 荣耀30 5G,空气仿佛自带催眠效果,1,-1
815,3766,3766,3983,13723,ROC婧静净靓Miles,2022年11月20日 19:53  来自 iPhone,空气重度污染周边店面停业 关闭开始居家 会更好嘛,1,-1
816,3768,3768,3985,13727,可达不会鸭只会嘎嘎,2022年11月20日 12:23  来自 iPhone客户端,什么让 空气 流通 让 周末加班还 给工资产生 怨气,1,-1
817,3772,3772,3990,13751,艾心营养,2022年12月15日 21:56  来自 iPhone客户端,部门 个人， 环境较密闭， 两位同事确定🐑，还有三位似重感冒，剩下最后三位 坚守岗位 但愿 们能坚守到最后💪昨天有人出现症状后开始戴口罩， 得知有🐑后开窗通风，采取措施还 有些晚   所以还没沦陷 朋友们早点注意 内  戴口罩,1,-1
818,3781,3781,3999,13763,柚子牌双面不粘锅,2022年12月15日 18:25  来自 仙女的爪机Android,上 半天班又回家 ，因为突然出现 眼前发黑头晕眼花 状态，而且还 有点肌肉酸痛， 领导一顿痛骂，同事一顿抱怨（因为 接手 剩下 工作）之后， 下班  一边开车  脑子一边清醒  少，现 想来，突然头晕可能  门窗禁闭开 空调空气 流通造成 吧,1,-1
819,3784,3784,4002,13769,行星际飞掠轨迹,2022年12月15日 16:43  来自 荣耀20,最近增肌买 吐司，拿出来  放一会儿已经有烤焦 口感  感谢 杭州久违 空气湿度,1,1
820,3785,3785,4003,13770,-煲仔不吃饭-,2022年12月15日 16:40  来自 iPhone客户端,知道为什么，每次坐   觉得整个人头晕晕 ，离开  觉得整个人神清气爽，应该  空气流通问题因为自己坐 靠窗 位置，有看过 博主 人最好  长时间坐   ，因为电脑等设备 磁场与人 磁场  一样 ，估计 电脑打印机等四台 设备 围    桌前面吧,1,-1
821,3786,3786,4004,13771,陪淇一生,2022年12月15日 16:39  来自 续航传奇 Redmi 8A,又有好几位同事发烧居家 ，公司大厅空荡荡 ，  们 人员最齐整，全员 岗， 们这间连窗户 没有 空气 流通 密闭 可真够坚挺 ，希望能够坚持住， 中招～,1,-1
822,3788,3788,4006,13775,断肠排骨汤,2022年12月15日 15:51  来自 iPhone客户端,空气像泡 毒缸  一进来 头晕眼花 眼睛睁 开一出去 神清气爽,1,-1
823,3789,3789,4007,13776,Rumpu2Belle,2022年12月15日 15:24  来自 iPhone客户端,老板   公司这群怕冷又 穿衣服 女 空调死开开   开窗户开门透气 真他妈牛逼这个环境 一分钟待 下去直接  脱鞋子  这么热甚至想出去买杯冰咖啡降温 许 真  血气方刚 小伙子吧 跟这些女  一样这种又热空气又 流通 地方简直     命每天上班  风扇  停 用来,1,-1
824,3792,3792,4010,13781,热心市民苏先生·,2022年12月15日 15:01  来自 iPhone客户端,面积  . 平米，  常住人口  个人，人均 环境  . 平米 空气安静到 敲键盘 声音 嫌吵 厦门·厦门国贸大厦,1,-1
825,3801,3801,4019,13793,携剑去夜游,2022年12月15日 11:57  来自 微博轻享版,喉咙干痒到底 因为阳  冬季空气干燥 空调热风吹 还  二手烟吸多,1,-1
826,3803,3803,4021,13801,木目阿咻,2022年12月15日 11:14  来自 iPhone客户端,还有什么  们 没有  🆘   活菩萨 冰箱 微波炉，师兄还买 个空气炸锅,1,-1
827,3818,3818,4036,13839,不是憨人是咸鱼,2022年12月14日 18:59  来自 微博网页版,无语，嗓子有异物感，大感 妙 体温计还 快递途中，无法确定 心理作用还 手太冷还 真  发热  下午 们部门唯二还 公司呼吸有毒空气 另 同事， 她中招 （ 们公司， 区域，一半 人中招 ，  消毒 ） 现 闻到消毒水味儿 才有安全感 给领导请假 自己 想去公司，领导,1,-1
828,3823,3823,4041,13850,candy_ttt,2022年12月14日 15:35  来自 iPhone客户端,福州断崖式下跌 冷空气两分钟内 已经  n次冷，  瑟瑟发抖打出这个字，感觉周边空气又低,1,-1
829,3827,3827,4045,13856,花房女巫車厘子,2022年12月14日 14:33  来自 HUAWEI Mate 20 X,全校最通透，阳光最好 地方 食堂，可 只有中午吃饭利用一下，冬天白瞎 这么好 场地 等上课， 高兴 逼仄阴暗  和同事人挤人（这光景谁 可疑谍战剧既视感），带好水 干粮 暖宝宝 教材 消毒液 备用口罩等补给，（吸取上周 经验，防止随时被封 教室） 人到食堂摘 口罩坐,1,-1
830,3828,3828,4046,13857,人二为仁,2022年12月14日 14:08  来自 iPhone客户端,当   拥有 空气炸锅,1,1
831,3829,3829,4047,13858,喜之郎不喜甜,2022年12月14日 14:05  来自 iPhone客户端,敢  睡觉所以躺 操场上晒太阳摘下口罩呼吸空气 时候会真 觉得活过来,1,1
832,3833,3833,4051,13865,平行端,2022年12月14日 11:23  来自 HUAWEI P30 Pro,好冷  虽然 一直 开暖气 但 leader 窗户全开和 们 窗空气对流 巨冷  而且只有  风口  穿羽绒服盖毯子还 冷,1,-1
833,3835,3835,4053,13868,乳糖耐不耐,2022年12月14日 10:23  来自 iPhone客户端,温暖空气虽然极有可能充斥  ovid  清甜，但真 很适合冬眠,1,1
834,3838,3838,4056,13871,Akoiee,2022年12月14日 09:41  来自 iPhone客户端,听 周三有冷空气 早晨特意穿 最厚 一件羽绒服 刚走到 已经微微出汗  一看温度 根本 没零下,1,1
835,3845,3845,4065,13891,哆啦猫的小铃铛,2022年12月12日 19:54  来自 iPhone客户端,底工作压力大到连  空气 窒息,1,-1
836,3849,3849,4069,13903,不想写材料的小裁缝,2022年12月12日 15:36  来自 iPhone客户端,刮风，阴天，还有点充斥 沙粒 暗黄调 内空气  酒精和消毒水 味道戴 n 和一次性手套死气沉沉,1,-1
837,3855,3855,4075,13913,是珊瑚的珊啦,2022年12月12日 11:45  来自 iPhone 12 Pro,来公司，觉得空气 弥漫   病毒 味道， 人   感觉还真挺爽，哈,1,-1
838,3860,3860,4080,13928,每天都要睡好呐,2022年12月11日 15:31  来自 iPhone客户端,同事   发烧  十混一空气   阳么,1,-1
839,3883,3883,4103,13977,imann908,2022年12月30日 15:32  来自 iPhone客户端,随 人越来越多，明显感到空气 够用 😷天天戴口罩，俺 闷死 惹,1,-1
840,3885,3885,4105,13979,CHENzllzNEHC,2022年12月30日 14:30  来自 微博视频号,🐏康上班部门只有两个宝子坚持上班  空调热到想开风扇  空气干到让人喷火加湿器怼脸修仙才能救 🐷 LCHENzllzNEHC  视频,1,-1
841,3890,3890,4110,13988,cuteyuyan,2022年12月29日 22:00  来自 iPhone客户端,离开 此起彼伏 咳嗽声，出来呼吸新鲜空气，偶遇美妙,1,-1
842,3895,3895,4115,13998,XNZRI,2022年12月29日 14:24  来自 荣耀30青春版 5G,"倒数第二个工作 ，   实  鼻子憋得慌，外面 阳光和空气真好 曾经觉得 很魔幻，发生很多颠覆三观 历史性事件，当 快过去 同样觉得很""难忘""，太难而想忘 忘  愿今晚睡觉鼻子通气顺畅",1,-1
843,3898,3898,4118,14009,末日快乐-,2022年12月26日 19:55  来自 iPhone,终究还 倒  八强   空气 太混浊,1,-1
844,3908,3908,4128,14036,风烟俱净midi,2023年01月15日 11:23  来自 HUAWEI P50E,河北下雪 ，习惯 北方常  寒潮寒流，冷空气 这边 词疫情原因，一直没开 空调，大家差 多 回家 ，  空调 可以开,1,-1
845,3920,3920,4140,14095,需忘山,2023年01月13日 15:24  来自 OPPO Find X5 Pro,“ 天气晦暗，冷风 窗外流转，带来一股又一股寒冽 潮湿 呛鼻 空气，席卷至人 口耳唇舌及至身体 每个细胞中  这样 寒冷温度中， 久久地蜷缩 开 暖气  中，因 房中暖气充足稍许发汗而褪去 外套棉衣，单  一件开衫，听写蓝牙耳机 传来 齐豫清冽 迷幻而又空灵 嗓音，看 书中祥,1,-1
846,3932,3932,4153,14131,一口吃不夏xxr,2023年01月12日 22:20  来自 iPhone客户端,晚上出 ，发现真 下雪 ❄️ 晚上外面 天  粉色,1,-1
